ID,Area,AreaReal,Perimeter,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,BoundingBoxArea,BoundingBoxAreaReal,Diameter,DiameterReal,Centroid_1,Centroid_2
2115,72,0.00411097097058371,88,846,308,854,326,144,0.00822194194116742,18.9736659610103,0.143369644112408,850,317
2120,102,0.00582387554166026,134,82,308,95,326,234,0.0133606556543971,18.6010752377383,0.140554257802516,88.5,317
2133,127,0.00725129601755738,142,240,309,256,327,288,0.0164438838823348,21.2602916254693,0.160647944911287,248,318
2138,328,0.0187277566437702,316,760,293,784,320,648,0.0369987387352534,29.0688837074973,0.219651569731069,772,306.5
2149,46,0.0026264536756507,78,390,311,401,319,88,0.00502452007515787,13.6014705087354,0.102776026006256,395.5,315
2156,45,0.00256935685661482,64,879,311,889,318,70,0.00399677733251194,11.4017542509914,0.0861544338653852,884,314.5
2167,117,0.00668032782719853,128,213,311,230,328,289,0.0165009807013707,20.8086520466848,0.157235246183984,221.5,319.5
2182,191,0.010905492435854,208,618,300,636,320,360,0.0205548548529186,21.9317121994613,0.165721362401655,627,310
2191,114,0.00650903737009088,100,638,316,649,333,187,0.0106771051597105,17.464249196573,0.131964123177267,643.5,324.5
2214,123,0.00702290874141384,158,479,319,497,337,324,0.0184993693676267,22.0227155455452,0.166409005863277,488,328
2228,108,0.00616645645587557,138,815,307,832,323,272,0.0155303347777607,17.2626765016321,0.130440990768599,823.5,315
2267,629,0.0359138991735716,510,759,317,798,358,1599,0.0912978136383799,48.2597140480546,0.364662160820911,778.5,337.5
2270,79,0.0045106487038349,94,62,326,71,343,153,0.00873581331249038,17.1172427686237,0.129342058038034,66.5,334.5
2273,242,0.0138174302066841,220,504,323,526,354,682,0.0389400305824735,35.2278299076171,0.266190068228574,515,338.5
2274,87,0.00496742325612198,78,624,326,633,343,153,0.00873581331249038,17.2626765016321,0.130440990768599,628.5,334.5
2281,161,0.00919258786477746,186,744,310,764,331,420,0.0239806639950716,24.4131112314674,0.184471418234336,754,320.5
