ID,Area,AreaReal,Perimeter,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,BoundingBoxArea,BoundingBoxAreaReal,Diameter,DiameterReal,Centroid_1,Centroid_2
1696,154,0.00879291013152627,114,459,499,476,516,289,0.0165009807013707,18.6010752377383,0.140554257802516,467.5,507.5
1709,187,0.0106771051597105,98,386,501,402,518,272,0.0155303347777607,19.723082923316,0.149032421321534,394,509.5
1711,176,0.0100490401503157,100,482,493,496,512,266,0.0151877538635454,19.6468827043885,0.148456633896406,489,502.5
1715,171,0.00976355605513631,152,896,494,917,521,567,0.0323738963933467,28.2311884269862,0.213321740035094,906.5,507.5
1719,745,0.0425371301817342,528,811,457,846,518,2135,0.121901708641614,61.8142378421024,0.467083446009507,828.5,487.5
1732,282,0.0161013029681195,168,431,504,459,526,616,0.0351716405261051,28.1602556806574,0.212785754916669,445,515
1733,119,0.0067945214652703,90,691,504,708,518,238,0.0135890429305406,18.0277563773199,0.136222120768481,699.5,511
1747,316,0.0180425948153396,164,545,495,569,518,552,0.0315174441078084,26.8328157299975,0.202755295136371,557,506.5
1752,897,0.0512158466751887,456,246,478,307,540,3782,0.215940169593717,72.6704891960967,0.549115927039553,276.5,509
1757,218,0.0124471065498229,164,854,495,880,515,520,0.0296903458986601,26.1725046566048,0.197765823740052,867,505
1760,154,0.00879291013152627,100,606,510,625,531,399,0.0227816307953181,22.3606797749979,0.168962745946976,615.5,520.5
1761,718,0.0409955160677653,392,623,461,659,521,2160,0.123329129117511,63.285069329187,0.478197407185274,641,491
1768,256,0.0146167856731865,148,588,491,610,514,506,0.0288909904321577,25.9422435421457,0.19602591464179,599,502.5
1791,211,0.0120474288165717,140,204,508,226,526,396,0.0226103403382104,23.4093998214393,0.176887130203599,215,517
1794,229,0.0130751715592176,158,361,517,386,536,475,0.0271209890420453,25.9615099714943,0.19617149647741,373.5,526.5
1799,85,0.00485322961805021,70,169,519,182,537,234,0.0133606556543971,19.313207915828,0.145935305873476,175.5,528
1809,189,0.0107912987977822,92,547,521,567,536,300,0.0171290457107655,21.9317121994613,0.165721362401655,557,528.5
1815,108,0.00616645645587557,62,699,522,712,536,182,0.010391621064531,14.3178210632764,0.108188945379629,705.5,529
1819,478,0.027292279499153,312,332,485,361,532,1363,0.0778229643459111,50.2493781056044,0.379696547344862,346.5,508.5
1825,136,0.00776516738888034,92,835,524,852,537,221,0.0126183970069306,18.7882942280559,0.14196893012088,843.5,530.5
1841,960,0.0548129462744495,394,665,473,696,543,2170,0.12390009730787,70.8378429936994,0.535268005696278,680.5,508
1842,181,0.0103345242454952,108,47,529,66,550,399,0.0227816307953181,21.4709105535839,0.162239432862492,56.5,539.5
1843,221,0.0126183970069306,112,124,515,142,539,432,0.0246658258235023,24.0831891575846,0.181978446638093,133,527
1846,226,0.01290388110211,120,574,511,591,535,408,0.023295502166641,24.3310501211929,0.18385134448582,582.5,523
1857,526,0.0300329268128754,254,597,531,628,572,1271,0.0725700569946097,44.0113621693308,0.332560578650731,612.5,551.5
1860,271,0.0154732379587248,124,460,532,481,553,441,0.0251796971948252,22.4722050542442,0.169805458137016,470.5,542.5
1862,285,0.0162725934252272,112,513,533,532,553,380,0.0216967912336362,22.4722050542442,0.169805458137016,522.5,543
1865,378,0.0215825975955645,240,404,515,448,551,1584,0.0904413613528416,53.6003731330296,0.405017482449952,426,533
1867,199,0.0113622669881411,114,628,534,642,556,308,0.0175858202630525,22.8254244210267,0.17247446975624,635,545
1869,346,0.0197554993864162,154,187,525,214,551,702,0.0400819669631912,32.2024843762092,0.243329820080097,200.5,538
1870,190,0.0108483956168181,108,329,535,344,553,270,0.0154161411396889,19.723082923316,0.149032421321534,336.5,544
1888,167,0.00953516877899277,94,648,538,667,554,304,0.017357432986909,19.6977156035922,0.148840739671379,657.5,546
1891,506,0.0288909904321577,312,145,525,175,569,1320,0.075367801127368,46.0977222864644,0.348325624166893,160,547
1910,162,0.00924968468381335,94,216,544,236,559,300,0.0171290457107655,21.4009345590327,0.16171067719367,226,551.5
1911,133,0.00759387693177269,78,865,544,878,559,195,0.0111338797119975,16.4012194668567,0.123931611466377,871.5,551.5
1912,147,0.00839323239827507,82,128,545,139,565,220,0.0125613001878947,20.2237484161567,0.152815571803651,133.5,555
1923,231,0.0131893651972894,156,482,549,499,572,391,0.022324856243031,24.3515913237718,0.184006558818646,490.5,560.5
1945,190,0.0108483956168181,122,659,555,679,571,320,0.0182709820914832,22.2036033111745,0.1677758379049,669,563
1946,272,0.0155303347777607,170,361,554,385,575,504,0.028776796794086,24.5153013442625,0.185243591631578,373,564.5
1952,230,0.0131322683782535,114,799,556,818,575,361,0.0206119516719544,20.6155281280883,0.155775954788443,808.5,565.5
1967,210,0.0119903319975358,138,412,561,434,579,396,0.0226103403382104,22.3606797749979,0.168962745946976,423,570
1976,100,0.00570968190358849,76,893,562,913,573,220,0.0125613001878947,20.2237484161567,0.152815571803651,903,567.5
1981,377,0.0215255007765286,210,687,541,719,569,896,0.0511587498561528,35.8050275799363,0.270551514510646,703,555
1982,324,0.0184993693676267,158,822,563,843,587,504,0.028776796794086,25.6320112359526,0.193681723728844,832.5,575
1985,280,0.0159871093300478,164,336,561,359,584,529,0.0302042172699831,26.9072480941474,0.203317724219952,347.5,572.5
2000,276,0.0157587220539042,158,730,569,756,589,520,0.0296903458986601,26.1725046566048,0.197765823740052,743,579
2009,220,0.0125613001878947,142,641,568,658,590,374,0.0213542103194209,22.3606797749979,0.168962745946976,649.5,579
2013,122,0.00696581192237795,76,151,573,170,585,228,0.0130180747401818,19.9248588451713,0.150557089362296,160.5,579
2017,114,0.00650903737009088,96,76,574,96,591,340,0.0194129184722009,21.9317121994613,0.165721362401655,86,582.5
2022,462,0.0263787303945788,186,577,575,601,609,816,0.0465910043332821,34.2344855372474,0.258684116076069,589,592
2024,354,0.0202122739387032,184,456,576,485,606,870,0.0496742325612198,37.4833296279826,0.283233173808116,470.5,591
2025,440,0.0251226003757893,202,498,556,523,593,925,0.0528145576081935,37.1214223865412,0.280498514490629,510.5,574.5
2041,158,0.00902129740766981,90,693,580,711,595,270,0.0154161411396889,18.6815416922694,0.141162281943598,702,587.5
2042,280,0.0159871093300478,182,778,568,801,592,552,0.0315174441078084,26,0.196462336513282,789.5,580
2045,242,0.0138174302066841,124,283,582,301,602,360,0.0205548548529186,24.0831891575846,0.181978446638093,292,592
2046,211,0.0120474288165717,158,382,578,403,599,441,0.0251796971948252,25.4950975679639,0.192647170686011,392.5,588.5
2053,247,0.0141029143018636,142,801,583,821,604,420,0.0239806639950716,22.4722050542442,0.169805458137016,811,593.5
2059,127,0.00725129601755738,76,437,585,450,601,208,0.0118761383594641,16.7630546142402,0.126665726023592,443.5,593
2074,347,0.019812596205452,158,624,590,649,615,625,0.035685511897428,27.3130005674953,0.206383688795336,636.5,602.5
2076,189,0.0107912987977822,128,762,577,778,601,384,0.0219251785097798,24.0831891575846,0.181978446638093,770,589
2085,126,0.00719419919852149,60,176,594,187,610,176,0.0100490401503157,16.5529453572468,0.125078089271592,181.5,602
2086,231,0.0131893651972894,138,362,592,383,615,483,0.0275777635943324,25.4950975679639,0.192647170686011,372.5,603.5
2090,261,0.0149022697683659,164,716,584,739,605,483,0.0275777635943324,26.9072480941474,0.203317724219952,727.5,594.5
2091,81,0.00462484234190667,58,931,595,942,610,165,0.009420975140921,16.4012194668567,0.123931611466377,936.5,602.5
2099,90,0.00513871371322964,68,99,598,114,613,225,0.0128467842830741,19.2093727122985,0.145150701769718,106.5,605.5
2105,90,0.00513871371322964,74,68,600,83,619,285,0.0162725934252272,23.6008474424119,0.17833375508576,75.5,609.5
2108,63,0.00359709959926075,58,46,601,59,611,130,0.00742258647466503,13.9283882771841,0.105246296338454,52.5,606
2114,339,0.019355821653165,128,290,605,310,629,480,0.0274064731372247,27.7848879788996,0.209949385080555,300,617
2115,109,0.00622355327491145,80,501,605,514,623,234,0.0133606556543971,18.1107702762748,0.136849394020471,507.5,614
2117,314,0.0179284011772678,176,433,606,454,633,567,0.0323738963933467,27.2946881279124,0.206245315538885,443.5,619.5
2120,65,0.00371129323733252,36,662,607,668,617,60,0.00342580914215309,10.1980390271856,0.0770588682744045,665,612
2121,244,0.0139316238447559,158,163,609,179,647,608,0.034714865973818,38,0.287137261057874,171,628
2123,95,0.00542419780840906,92,870,609,885,624,225,0.0128467842830741,17.2046505340853,0.130002532416188,877.5,616.5
2126,223,0.0127325906450023,88,216,610,232,631,336,0.0191845311960573,22.1359436211787,0.167264584797809,224,620.5
2133,178,0.0101632337883875,128,382,611,401,629,342,0.0195271121102726,19.6977156035922,0.148840739671379,391.5,620
2143,213,0.0121616224546435,134,484,612,495,644,352,0.0200980803006315,32.2490309931942,0.243681537662007,489.5,628
2146,180,0.0102774274264593,78,614,613,626,629,192,0.0109625892548899,18.0277563773199,0.136222120768481,620,621
2147,81,0.00462484234190667,64,954,611,966,625,168,0.00959226559802866,15,0.11334365568074,960,618
2162,131,0.00747968329370092,62,238,619,251,634,195,0.0111338797119975,17.0293863659264,0.12867819364759,244.5,626.5
2181,440,0.0251226003757893,248,396,624,426,664,1200,0.0685161828430618,44.2944691807002,0.334699804225228,411,644
2187,189,0.0107912987977822,122,701,625,723,642,374,0.0213542103194209,23.0217288664427,0.173957793987562,712,633.5
2197,143,0.00816484512213154,104,722,619,739,636,289,0.0165009807013707,20.5182845286832,0.155041158451901,730.5,627.5
2199,262,0.0149593665874018,110,646,625,665,648,437,0.0249513099186817,23.6008474424119,0.17833375508576,655.5,636.5
2202,175,0.00999194333127985,156,852,628,872,652,480,0.0274064731372247,24.1867732448956,0.182761153246505,862,640
2205,177,0.0101061369693516,94,457,630,472,647,255,0.0145596888541506,17.2626765016321,0.130440990768599,464.5,638.5
2206,156,0.00890710376959804,114,501,630,524,644,322,0.0183851757295549,25.0599281722833,0.189358924676224,512.5,637
2208,493,0.0281487317846912,254,668,597,695,635,1026,0.0585813363308179,39.9249295553543,0.301682497906658,681.5,616
2213,357,0.0203835643958109,186,344,632,371,658,702,0.0400819669631912,28.4604989415154,0.215054466168612,357.5,645
2217,209,0.0119332351784999,94,576,618,591,639,315,0.0179854979963037,21.095023109729,0.159399135728425,583.5,628.5
2221,85,0.00485322961805021,66,141,635,155,649,196,0.0111909765310334,17.0293863659264,0.12867819364759,148,642
2224,198,0.0113051701691052,118,772,631,789,651,340,0.0194129184722009,21.540659228538,0.162766470849038,780.5,641
2226,193,0.0110196860739258,122,677,636,693,655,304,0.017357432986909,20.2484567313166,0.153002273854714,685,645.5
2231,502,0.0286626031560142,242,532,626,575,655,1247,0.0711997333377484,45.2216762183801,0.341706006573465,553.5,640.5
2245,72,0.00411097097058371,54,881,639,895,647,112,0.0063948437320191,14.142135623731,0.106861423381766,888,643
2248,83,0.00473903597997844,94,418,641,436,659,324,0.0184993693676267,22.2036033111745,0.1677758379049,427,650
2254,614,0.0350574468880333,388,698,643,745,675,1504,0.0858736158299708,50.1198563445667,0.378717849352447,721.5,659
2270,126,0.00719419919852149,76,520,646,534,663,238,0.0135890429305406,18.0277563773199,0.136222120768481,527,654.5
2273,154,0.00879291013152627,108,176,647,197,662,315,0.0179854979963037,21.2132034355964,0.160292135072649,186.5,654.5
2279,167,0.00953516877899277,160,467,648,487,671,460,0.026264536756507,24.6981780704569,0.186625452743965,477,659.5
2293,97,0.00553839144648083,74,931,650,945,669,266,0.0151877538635454,20.2484567313166,0.153002273854714,938,659.5
2295,245,0.0139887206637918,132,303,638,328,661,575,0.0328306709456338,27.8028775489157,0.210085318655871,315.5,649.5
2305,672,0.0383690623921146,346,211,634,257,672,1748,0.0998052396747268,47.8016736108685,0.361201095647559,234,653
2310,120,0.00685161828430618,84,154,654,169,672,270,0.0154161411396889,18.9736659610103,0.143369644112408,161.5,663
2314,112,0.0063948437320191,90,869,654,886,668,238,0.0135890429305406,17.1172427686237,0.129342058038034,877.5,661
2331,180,0.0102774274264593,116,444,657,464,676,380,0.0216967912336362,23.6008474424119,0.17833375508576,454,666.5
2340,833,0.0475616502568921,438,563,652,618,700,2640,0.150735602254736,64.0312423743285,0.483835672565726,590.5,676
2363,445,0.0254080844709688,224,838,663,871,690,891,0.0508732657609734,34.4818792991333,0.26055348363372,854.5,676.5
2371,81,0.00462484234190667,62,685,658,695,670,120,0.00685161828430618,12.6491106406735,0.0955797627416054,690,664
2387,71,0.00405387415154783,52,92,668,102,681,130,0.00742258647466503,14.7648230602334,0.111566601408409,97,674.5
2390,176,0.0100490401503157,116,508,668,527,685,323,0.0184422725485908,20.6155281280883,0.155775954788443,517.5,676.5
2394,328,0.0187277566437702,196,376,670,400,699,696,0.0397393860489759,33.6154726279432,0.254006703672462,388,684.5
2396,312,0.0178142075391961,208,423,670,449,702,832,0.0475045534378562,34.5398320783411,0.260991388957204,436,686
2404,320,0.0182709820914832,156,129,672,154,695,575,0.0328306709456338,28.1780056072107,0.212919877687577,141.5,683.5
2422,134,0.00765097375080857,86,59,665,72,684,247,0.0141029143018636,19.2353840616713,0.145347249864858,65.5,674.5
2425,311,0.0177571107201602,114,622,661,639,685,408,0.023295502166641,24.5153013442625,0.185243591631578,630.5,673
2426,196,0.0111909765310334,124,704,675,727,693,414,0.0236380830808563,25.5538646783613,0.193091229294427,715.5,684
2430,203,0.0115906542642846,108,770,678,788,695,306,0.0174716266249808,22.6715680975093,0.171311893879102,779,686.5
2440,127,0.00725129601755738,88,228,681,244,698,272,0.0155303347777607,19.4164878389476,0.14671571414313,236,689.5
2442,122,0.00696581192237795,98,481,681,502,693,252,0.014388398397043,21.5870331449229,0.163116883463124,491.5,687
2444,314,0.0179284011772678,174,653,681,678,704,575,0.0328306709456338,26.2488094968134,0.198342401709077,665.5,692.5
2476,318,0.0181567884534114,212,164,688,188,726,912,0.052072298960727,43.4165866921848,0.328066310191466,176,707
2500,210,0.0119903319975358,130,881,693,913,710,544,0.0310606695555214,33.5261092284804,0.253331452047184,897,701.5
2504,78,0.00445355188479902,60,91,696,104,710,182,0.010391621064531,17.2046505340853,0.130002532416188,97.5,703
2516,161,0.00919258786477746,106,114,691,139,714,575,0.0328306709456338,33.2415402771893,0.251181179698346,126.5,702.5
2521,76,0.00433935824672725,68,60,702,76,714,192,0.0109625892548899,16.6433169770932,0.125760959255804,68,708
2522,393,0.0224390498811028,180,453,682,474,718,756,0.043165195191129,36.0138862107382,0.27212970122635,463.5,700
2529,192,0.0109625892548899,116,542,704,563,725,441,0.0251796971948252,26.2488094968134,0.198342401709077,552.5,714.5
2535,112,0.0063948437320191,70,39,706,55,720,224,0.0127896874640382,19.1049731745428,0.14436183341901,47,713
2539,177,0.0101061369693516,116,856,706,877,726,420,0.0239806639950716,22.4722050542442,0.169805458137016,866.5,716
2553,114,0.00650903737009088,62,487,710,501,724,196,0.0111909765310334,16.6433169770932,0.125760959255804,494,717
2565,159,0.00907839422670569,80,228,700,240,718,216,0.0123329129117511,20.591260281974,0.155592581028837,234,709
2568,201,0.0114764606262129,122,502,714,520,737,414,0.0236380830808563,25.9422435421457,0.19602591464179,511,725.5
2580,110,0.00628065009394734,82,105,716,122,731,255,0.0145596888541506,20,0.151124874240986,113.5,723.5
2584,734,0.0419090651723395,298,604,679,645,734,2255,0.12875332692592,65.1920240520265,0.492606821818893,624.5,706.5
2590,69,0.00393968051347606,52,80,719,90,731,120,0.00685161828430618,13.8924439894498,0.104974692540277,85,725
2603,174,0.00993484651224397,138,445,723,462,743,340,0.0194129184722009,23.3238075793812,0.176240374362747,453.5,733
2610,300,0.0171290457107655,176,382,714,405,738,552,0.0315174441078084,27.2946881279124,0.206245315538885,393.5,726
2611,392,0.0223819530620669,202,473,715,499,754,1014,0.0578961745023873,42.485291572496,0.321029217299255,486,734.5
2613,130,0.00742258647466503,68,821,725,837,737,192,0.0109625892548899,16.6433169770932,0.125760959255804,829,731
2617,366,0.0208974357671339,250,572,703,612,734,1240,0.0708000556044972,40.6078810084939,0.306843045530079,592,718.5
2629,133,0.00759387693177269,88,126,729,144,747,324,0.0184993693676267,21.4009345590327,0.16171067719367,135,738
2630,614,0.0350574468880333,328,146,705,174,764,1652,0.0943239450472818,61.400325732035,0.46395582523047,160,734.5
2636,126,0.00719419919852149,90,584,731,598,748,238,0.0135890429305406,19.2093727122985,0.145150701769718,591,739.5
2637,397,0.0226674371572463,186,854,731,889,758,945,0.0539564939889112,35.0570962859162,0.264899963373162,871.5,744.5
2644,95,0.00542419780840906,58,94,734,109,746,180,0.0102774274264593,16.5529453572468,0.125078089271592,101.5,740
2676,119,0.0067945214652703,66,112,745,123,761,176,0.0100490401503157,18.8679622641132,0.142570921217389,117.5,753
2679,325,0.0185564661866626,172,560,746,577,784,646,0.0368845450971816,39.0512483795333,0.295080750015524,568.5,765
2683,664,0.0379122878398276,336,503,701,562,753,3068,0.175173040802095,70.9365914038728,0.536014172749726,532.5,727
2694,105,0.00599516599876791,78,664,750,675,762,132,0.0075367801127368,13,0.0982311682566411,669.5,756
2699,709,0.0404816446964424,388,224,707,267,765,2494,0.142399466675497,63.9765582068933,0.483422465669394,245.5,736
2701,170,0.00970645923610043,84,817,751,837,765,280,0.0159871093300478,20.3960780543711,0.154117736548809,827,758
2704,406,0.0231813085285693,238,347,754,376,791,1073,0.0612648868255045,43.0116263352131,0.325006331040469,361.5,772.5
2714,163,0.00930678150284923,106,395,756,412,771,255,0.0145596888541506,18.0277563773199,0.136222120768481,403.5,763.5
2722,103,0.00588097236069614,66,547,758,558,773,165,0.009420975140921,15.8113883008419,0.119474703427007,552.5,765.5
2727,152,0.0086787164934545,122,174,759,195,778,399,0.0227816307953181,22.8035085019828,0.17230886773077,184.5,768.5
2740,244,0.0139316238447559,110,495,764,514,781,323,0.0184422725485908,21.4009345590327,0.16171067719367,504.5,772.5
2755,87,0.00496742325612198,58,48,771,62,784,182,0.010391621064531,14.8660687473185,0.112331638494818,55,777.5
2773,117,0.00668032782719853,84,641,777,655,792,210,0.0119903319975358,16.4012194668567,0.123931611466377,648,784.5
2777,89,0.00508161689419375,64,520,779,536,790,176,0.0100490401503157,17.4928556845359,0.132180280772061,528,784.5
2784,236,0.0134748492924688,120,203,776,226,798,506,0.0288909904321577,24.6981780704569,0.186625452743965,214.5,787
2786,252,0.014388398397043,172,774,771,796,792,462,0.0263787303945788,24.5967477524977,0.185859020541674,785,781.5
2792,165,0.009420975140921,138,798,784,816,806,396,0.0226103403382104,22.3606797749979,0.168962745946976,807,795
2793,196,0.0111909765310334,114,484,785,501,807,374,0.0213542103194209,23.7697286480094,0.17960986263364,492.5,796
2794,79,0.0045106487038349,62,505,785,517,799,168,0.00959226559802866,16.4012194668567,0.123931611466377,511,792
2807,78,0.00445355188479902,60,101,788,113,799,132,0.0075367801127368,13.6014705087354,0.102776026006256,107,793.5
2809,176,0.0100490401503157,100,425,787,444,803,304,0.017357432986909,21.0237960416286,0.158860926642964,434.5,795
2814,788,0.0449922934002773,492,590,757,628,814,2166,0.123671710031727,60.7453701939498,0.459006821564141,609,785.5
2818,257,0.0146738824922224,170,534,792,557,815,529,0.0302042172699831,25.6124969497314,0.19353426902629,545.5,803.5
2827,334,0.0190703375579855,196,630,794,660,824,900,0.0513871371322964,38.2883794381533,0.289316326374104,645,809
2830,70,0.00399677733251194,54,76,794,87,806,132,0.0075367801127368,15.6204993518133,0.11803230000621,81.5,800
2837,135,0.00770807056984446,100,449,797,460,819,242,0.0138174302066841,22.2036033111745,0.1677758379049,454.5,808
2839,100,0.00570968190358849,68,854,797,866,812,180,0.0102774274264593,17,0.128456143104838,860,804.5
2858,109,0.00622355327491145,60,226,802,239,817,195,0.0111338797119975,16.1554944214035,0.122074853136778,232.5,809.5
2865,86,0.0049103264370861,68,508,803,526,812,162,0.00924968468381335,18.6815416922694,0.141162281943598,517,807.5
2871,93,0.00531000417033729,56,836,805,847,820,165,0.009420975140921,16.1554944214035,0.122074853136778,841.5,812.5
2874,277,0.0158158188729401,150,784,806,807,826,460,0.026264536756507,23.7697286480094,0.17960986263364,795.5,816
2884,200,0.011419363807177,76,243,809,259,827,288,0.0164438838823348,19.8494332412792,0.149987155117159,251,818
2908,194,0.0110767828929617,132,552,816,572,835,380,0.0216967912336362,21.540659228538,0.162766470849038,562,825.5
2914,81,0.00462484234190667,54,496,816,507,827,121,0.00690871510334207,13.0384048104053,0.0985213643637786,501.5,821.5
2931,251,0.0143313015780071,168,205,798,222,829,527,0.0300900236319113,31.7804971641414,0.240141181862345,213.5,813.5
2946,71,0.00405387415154783,60,876,828,889,841,169,0.00964936241706454,16.2788205960997,0.123006735768857,882.5,834.5
2948,108,0.00616645645587557,106,497,829,519,843,308,0.0175858202630525,25.2388589282479,0.190710969075873,508,836
2951,387,0.0220964689668874,228,330,808,364,840,1088,0.0621213391110427,40.4969134626332,0.306004547709427,347,824
2965,204,0.0116477510833205,104,199,834,220,852,378,0.0215825975955645,23.259406699226,0.175753745617024,209.5,843
2967,74,0.00422516460865548,62,126,835,138,849,168,0.00959226559802866,17.2046505340853,0.130002532416188,132,842
2978,112,0.0063948437320191,90,226,837,247,850,273,0.0155874315967966,21.6333076527839,0.163466544922177,236.5,843.5
2987,178,0.0101632337883875,112,523,818,539,842,384,0.0219251785097798,24.5153013442625,0.185243591631578,531,830
2988,236,0.0134748492924688,154,573,825,594,849,504,0.028776796794086,26.4007575648882,0.199490558343025,583.5,837
2992,160,0.00913549104574158,84,550,839,565,857,270,0.0154161411396889,18.2482875908947,0.137888508364365,557.5,848
2994,744,0.0424800333626983,408,353,802,385,864,1984,0.113280088967196,63.0634601017102,0.476522873853621,369,833
3005,244,0.0139316238447559,130,653,827,672,846,361,0.0206119516719544,21.4009345590327,0.16171067719367,662.5,836.5
3007,222,0.0126754938259664,110,835,841,854,862,399,0.0227816307953181,21.9317121994613,0.165721362401655,844.5,851.5
3017,438,0.0250084067377176,230,176,845,209,880,1155,0.065946825986447,42.2018956920184,0.318887808959375,192.5,862.5
3028,129,0.00736548965562915,86,96,847,114,863,288,0.0164438838823348,19.8494332412792,0.149987155117159,105,855
3036,237,0.0135319461115047,172,639,824,660,861,777,0.0443642283908825,39.560080889705,0.298925612470996,649.5,842.5
3042,114,0.00650903737009088,86,151,849,171,863,280,0.0159871093300478,20.0249843945008,0.151313662414832,161,856
3048,341,0.0194700152912367,170,623,850,648,873,575,0.0328306709456338,25.6320112359526,0.193681723728844,635.5,861.5
3057,285,0.0162725934252272,164,512,852,534,876,528,0.0301471204509472,25.6320112359526,0.193681723728844,523,864
3063,230,0.0131322683782535,158,400,835,418,857,396,0.0226103403382104,23.7697286480094,0.17960986263364,409,846
3077,83,0.00473903597997844,66,135,855,151,870,240,0.0137032365686124,19.4164878389476,0.14671571414313,143,862.5
3081,233,0.0133035588353612,112,751,855,774,873,414,0.0236380830808563,23.0867927612304,0.174449432633433,762.5,864
3087,64,0.00365419641829663,52,500,856,507,868,84,0.00479613279901433,12.1655250605964,0.0919256722429102,503.5,862
3091,101,0.00576677872262437,78,66,857,87,870,273,0.0155874315967966,21.9317121994613,0.165721362401655,76.5,863.5
3111,461,0.0263216335755429,236,253,824,279,868,1144,0.0653187609770523,44.7213595499958,0.337925491893952,266,846
3114,270,0.0154161411396889,176,540,862,563,889,621,0.0354571246212845,29.5465734053883,0.223261109507069,551.5,875.5
3118,324,0.0184993693676267,176,283,836,304,873,777,0.0443642283908825,37.3363094051889,0.282122253174087,293.5,854.5
3129,576,0.0328877677646697,336,779,840,814,889,1715,0.0979210446465425,52.4785670536077,0.396540842316182,796.5,864.5
3138,561,0.0320313154791314,292,586,830,611,885,1375,0.0785081261743417,55.4436651025164,0.418945845803858,598.5,857.5
3143,120,0.00685161828430618,78,372,868,392,881,260,0.0148451729493301,21.0237960416286,0.158860926642964,382,874.5
3150,389,0.0222106626049592,242,336,868,369,896,924,0.0527574607891576,36.0555127546399,0.272444241536962,352.5,882
3152,95,0.00542419780840906,74,737,869,750,885,208,0.0118761383594641,17.0880074906351,0.129121149152563,743.5,877
3165,327,0.0186706598247344,164,658,871,677,902,589,0.0336300264121362,31.6227766016838,0.238949406854013,667.5,886.5
3167,697,0.0397964828680118,316,709,871,744,932,2135,0.121901708641614,64.4748012792595,0.487187311752034,726.5,901.5
3172,191,0.010905492435854,130,434,872,454,892,400,0.0228387276143539,22.2036033111745,0.1677758379049,444,882
3175,109,0.00622355327491145,76,267,873,286,884,209,0.0119332351784999,19.2353840616713,0.145347249864858,276.5,878.5
3188,289,0.0165009807013707,128,499,874,521,894,440,0.0251226003757893,22.8035085019828,0.17230886773077,510,884
3200,132,0.0075367801127368,76,622,876,637,889,195,0.0111338797119975,17.0293863659264,0.12867819364759,629.5,882.5
3207,124,0.00708000556044972,62,69,878,85,890,192,0.0109625892548899,18.0277563773199,0.136222120768481,77,884
3209,76,0.00433935824672725,56,643,879,653,893,140,0.00799355466502388,14.560219778561,0.110020569147808,648,886
3223,189,0.0107912987977822,110,685,883,701,902,304,0.017357432986909,21.0237960416286,0.158860926642964,693,892.5
3229,403,0.0230100180714616,202,136,885,167,925,1240,0.0708000556044972,44.2831796509691,0.334614497787185,151.5,905
3245,831,0.0474474566188203,430,303,838,349,903,2990,0.170719488917296,69.0796641566822,0.521982777914408,326,870.5
3263,258,0.0147309793112583,160,564,890,587,912,506,0.0288909904321577,24.6981780704569,0.186625452743965,575.5,901
3267,73,0.0041680677896196,56,269,896,282,906,130,0.00742258647466503,13.3416640641263,0.100812865192829,275.5,901
3269,121,0.00690871510334207,74,483,896,495,911,180,0.0102774274264593,15.2643375224737,0.115341054422791,489,903.5
3271,147,0.00839323239827507,92,386,888,401,905,255,0.0145596888541506,19.4164878389476,0.14671571414313,393.5,896.5
3274,216,0.0123329129117511,116,744,898,767,918,460,0.026264536756507,25.6124969497314,0.19353426902629,755.5,908
3288,66,0.0037683900563684,68,234,903,250,911,128,0.00730839283659326,16.4924225024706,0.124620763830754,242,907
3295,74,0.00422516460865548,54,421,904,431,918,140,0.00799355466502388,15.6524758424985,0.118273922162883,426,911
3296,263,0.0150164634064377,114,678,904,696,926,396,0.0226103403382104,23.43074902772,0.177048450009315,687,915
3297,68,0.00388258369444017,46,778,904,787,915,99,0.0056525850845526,12.0415945787923,0.0909892233190465,782.5,909.5
3298,157,0.00896420058863392,88,456,905,471,924,285,0.0162725934252272,19.723082923316,0.149032421321534,463.5,914.5
3302,177,0.0101061369693516,128,538,903,562,922,456,0.0260361494803635,25.298221281347,0.191159525483211,550,912.5
3305,224,0.0127896874640382,202,358,907,383,928,525,0.0299758299938396,26.4007575648882,0.199490558343025,370.5,917.5
3312,126,0.00719419919852149,80,181,909,197,925,256,0.0146167856731865,17.2046505340853,0.130002532416188,189,917
3315,184,0.0105058147026028,102,510,909,530,927,360,0.0205548548529186,20.3960780543711,0.154117736548809,520,918
3329,96,0.00548129462744495,72,282,912,297,926,210,0.0119903319975358,15.52417469626,0.11730444743337,289.5,919
3343,67,0.00382548687540429,66,220,915,237,926,187,0.0106771051597105,18.3575597506858,0.138714195434689,228.5,920.5
3348,71,0.00405387415154783,40,484,916,493,925,81,0.00462484234190667,10.816653826392,0.0817332724610885,488.5,920.5
3357,79,0.0045106487038349,68,566,917,579,929,156,0.00890710376959804,16.2788205960997,0.123006735768857,572.5,923
3360,146,0.00833613557923919,82,90,919,110,934,300,0.0171290457107655,20.2237484161567,0.152815571803651,100,926.5
3364,98,0.00559548826551672,82,385,920,405,929,180,0.0102774274264593,20.0997512422418,0.151878618937945,395,924.5
3371,155,0.00885000695056215,74,649,921,664,939,270,0.0154161411396889,19.1049731745428,0.14436183341901,656.5,930
3395,106,0.0060522628178038,82,410,929,426,942,208,0.0118761383594641,19.1049731745428,0.14436183341901,418,935.5
